"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"1410",1410,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.32,-86.9,"Alabama, USA",34,34,0.88
"1411",1411,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.08,-96.98,"Payne County, Oklahoma",1,1,1
"1412",1412,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.08,-96.98,"Payne County, Oklahoma",1,1,1
"1413",1413,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.08,-96.98,"Payne County, Oklahoma",1,1,1
"1414",1414,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.4
"1415",1415,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.4
"1416",1416,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-85.13,"St. Vincent lsand, Franklin County, Florida",6,6,0.5
"1417",1417,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,2,1
"1418",1418,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,1,1
"1419",1419,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,2,1
"1420",1420,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,1,1
"1421",1421,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.35,-81.6,"Duval county, Florida",16,8,1
"1422",1422,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.35,-81.6,"Duval county, Florida",16,8,1
"1423",1423,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.35,-81.6,"Duval county, Florida",16,16,1
"1424",1424,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",31.97,-99.9,"Texas, USA",157,157,0.73
"1425",1425,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",31.07,-95.14,"Brushy Creek Experimental Ranch, Trinity County, Texas",57,57,0.8
"1426",1426,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",31.07,-95.14,"Brushy Creek Experimental Ranch, Trinity County, Texas",57,57,0.8
"1427",1427,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",39.01,-98.48,"Kansas, USA",106,106,0.44
"1428",1428,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",40.48,-82.63,"Ohio: Franklin county Metropolitan parks, Delaware, Fairfield, Franklin, Geauga, Hocking, Perry and",147,147,0.44
"1429",1429,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.32,-86.9,"Alabama: Chambers, Lee, Macon, Monroe and Wilcox counties",15,8,0.11
"1430",1430,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.32,-86.9,"Alabama: Chambers, Lee, Macon, Monroe and Wilcox counties",15,15,0.33
"1431",1431,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",41.14,-102.3,"Deuel, Nebraska",7,7,0.43
"1432",1432,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",41.2,-101.66,"Keith County, Nebraska",7,7,0.43
"1433",1433,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,1367,0.3
"1434",1434,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,835,0.34
"1435",1435,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,728,0.41
"1436",1436,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,639,0.18
"1437",1437,"Trypanosoma cervi","Odocoileus virginianus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.2
"1438",1438,"Trypanosoma cervi","Odocoileus virginianus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.2
"1439",1439,"Trypanosoma cervi","Odocoileus virginianus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-85.13,"St. Vincent lsand, Franklin County, Florida",6,6,0.33
"1440",1440,"Trypanosoma perodictici","Otolemur crassicaudatus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Galagonidae","terrestrial",-13.2,27.9,"ZAMBIA",NA,NA,NA
"1441",1441,"Trypanosoma brucei","Ourebia ourebi",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",-7.53,34.66,"Ruma National Park",1,1,1
"1442",1442,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,203,0.06
"1443",1443,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,82,0.02
"1444",1444,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,108,0.06
"1445",1445,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,100,0.1
"1446",1446,"Toxoplasma gondii","Ovis ammon",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",39.19,-6.15,"Guadiana, Spain",11,11,0.091
"1447",1447,"Toxoplasma gondii","Ovis ammon",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",38.37,-3.83,"Sierra Morena, Spain",8,8,0.125
"1448",1448,"Neospora caninum","Ovis aries",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",49.82,15.47,"Czech Republic",76,76,NA
"1449",1449,"Toxoplasma gondii","Ovis aries",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",49.82,15.47,"Czech Republic",76,76,NA
"1450",1450,"Toxoplasma gondii","Ovis aries",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",49.74,15.33,"4 areas: (1) within a 15 km radius of Strakonice, (2) military training areas near Karlovy Vary, Mim",29,29,0.1
"1451",1451,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",45.33,-116.57,"Hells Canyon National Recreation Area, Idaho, USA",1,1,1
"1452",1452,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",45.33,-116.57,"Hells Canyon National Recreation Area, Idaho, USA",1,1,1
"1453",1453,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",45.33,-116.57,"Hells Canyon National Recreation Area, Idaho, USA",1,1,1
"1454",1454,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",44.39,-114.66,"Idaho state, USA",24,24,0.04
"1455",1455,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",39.36,-116.66,"Nevada",107,107,0.00935
"1456",1456,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",43.94,-120.55,"Oregon",70,70,0.01
"1457",1457,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",48.83,-117.25,"Hall Mountain, Washington",411,411,0.04
"1458",1458,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",43.08,-107.29,"Wyoming, USA",8,8,0.12
"1459",1459,"Neospora caninum","Ozotoceros bezoarticus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",-19.01,-57.65,"Corumba, Brazil",16,16,0.75
"1460",1460,"Neospora caninum","Ozotoceros bezoarticus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",-18.12,-52.91,"National Park of Emas, Brazil",23,23,0.13
"1461",1461,"Toxoplasma gondii","Ozotoceros bezoarticus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",-18.12,-52.91,"Emas National Park, Goias State, BRAZIL",41,41,0.12
"1462",1462,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,23,0.08
"1463",1463,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",48,48,0.104
"1464",1464,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",39,39,0.167
"1465",1465,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",29,29,0.103
"1466",1466,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",28,28,0.1
"1467",1467,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",59,59,0.051
"1468",1468,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",12,12,0.128
"1469",1469,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",29,29,0.035
"1470",1470,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",24,24,0.208
"1471",1471,"Chilomastix mesnili","Pan troglodytes",0,1,1,1,0,0,"Metamonada","Eopharyngia","Retortamonadida","Chilomastigidae","primates","Primates","Hominidae","terrestrial",-0.5,11.66,"Lope",NA,66,0.03
"1472",1472,"Chilomastix mesnili","Pan troglodytes",0,1,1,1,0,0,"Metamonada","Eopharyngia","Retortamonadida","Chilomastigidae","primates","Primates","Hominidae","terrestrial",-2.3,31.83,"Rubondo",NA,206,0.269
"1473",1473,"Endolimax nana","Pan troglodytes",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Mastigamoebida","Mastigamoebidae","primates","Primates","Hominidae","terrestrial",-0.5,11.66,"Lope",NA,66,0.12
"1474",1474,"Endolimax nana","Pan troglodytes",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Mastigamoebida","Mastigamoebidae","primates","Primates","Hominidae","terrestrial",-6.11,29.73,"Mahale Mountains National Park, Tanzania",49,49,0.06
"1475",1475,"Entamoeba chattoni","Pan troglodytes",1,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.41,"Kibale, Uganda",45,123,0.4
"1476",1476,"Entamoeba chattoni","Pan troglodytes",1,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.425,"Ngogo",37,37,0.703
"1477",1477,"Entamoeba chattoni","Pan troglodytes",1,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.425,"Ngogo",37,37,0.703
"1478",1478,"Entamoeba chattoni","Pan troglodytes",1,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.425,"Ngogo",22,NA,NA
"1479",1479,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",12.683,-12.2,"Fongoli",33,132,0.102
"1480",1480,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",12,12,0.462
"1481",1481,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",25,25,0.48
"1482",1482,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",28,28,0.607
"1483",1483,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",59,59,0.542
"1484",1484,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",22,22,0.455
"1485",1485,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",52,52,0.654
"1486",1486,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",29,29,0.552
"1487",1487,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",48,48,0.521
"1488",1488,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",10,10,0.7
"1489",1489,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",39,39,0.641
"1490",1490,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",47,47,0.587
"1491",1491,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",24,24,0.375
"1492",1492,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",39,39,0.917
"1493",1493,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",29,29,0.448
"1494",1494,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",22,22,0.22
"1495",1495,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.41,"Kibale, Uganda",45,123,0.01
"1496",1496,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-0.5,11.66,"Lope",NA,66,0.03
"1497",1497,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-6.11,29.73,"Mahale Mountains National Park, Tanzania",49,49,0.12
"1498",1498,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-6.11,29.73,"Mahale Mountains National Park, Tanzania",49,49,0.08
"1499",1499,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-6.11,29.73,"Mahale Mountains National Park, Tanzania",49,49,0.14
"1500",1500,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-6.11,29.73,"Mahale Mountains National Park, Tanzania",46,254,0.35
"1501",1501,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-6.11,29.73,"Mahale Mountains National Park, Tanzania",46,46,0.24
"1502",1502,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.425,"Ngogo",37,37,0.027
"1503",1503,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.425,"Ngogo",37,37,0.027
"1504",1504,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",13.06,-12.71,"Nikolo Koba",28,70,0.07
"1505",1505,"Entamoeba coli","Pan troglodytes",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-2.3,31.83,"Rubondo",NA,206,0.156
"1506",1506,"Entamoeba hartmanni","Pan troglodytes",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.41,"Kibale, Uganda",45,123,0.13
"1507",1507,"Entamoeba hartmanni","Pan troglodytes",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-0.5,11.66,"Lope",NA,66,0.03
"1508",1508,"Entamoeba hartmanni","Pan troglodytes",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.425,"Ngogo",37,37,0.162
"1509",1509,"Entamoeba hartmanni","Pan troglodytes",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",0.45,30.425,"Ngogo",37,37,0.162
"1510",1510,"Entamoeba histolytica","Pan troglodytes",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,23,0.26
"1511",1511,"Entamoeba histolytica","Pan troglodytes",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",39,39,0.75
"1512",1512,"Entamoeba histolytica","Pan troglodytes",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",24,24,0.667
"1513",1513,"Entamoeba histolytica","Pan troglodytes",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",29,29,0.724
"1514",1514,"Entamoeba histolytica","Pan troglodytes",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",59,59,0.678
"1515",1515,"Entamoeba histolytica","Pan troglodytes",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",22,22,0.318
